time,price
249,136.2049321087816
250,136.4803939025511
251,136.7557138604172
252,137.03095394847185
253,137.3061788265485
254,137.58145404191043
255,137.85684627359333
256,138.13242467742322
257,138.40825999633694
258,138.68442405142062
259,138.96098978705334
260,139.23803023613024
261,139.51561870148987
262,139.79382953664447
263,140.07273695652765
264,140.3524135249623
265,140.63292971791412
266,140.91435287050842
267,141.19674751998159
268,141.4801773754949
269,141.76470540656962
270,142.05039426505337
271,142.33730683693636
272,142.62550537640715
273,142.91505250967856
274,143.20601275727947
275,143.49845124765463
276,143.79243195225587
277,144.08801673585475
278,144.3852630923858
279,144.68422455755177
280,144.98495344397628
281,145.28749972355175
282,145.5919101866274
283,145.89822918944319
284,146.20649772646004
285,146.51675431875782
286,146.82903720297236
287,147.1433831372312
288,147.45982554240842
289,147.77839478252082
290,148.09911745342671
291,148.4220166697603
292,148.7471142627922
293,149.07443053392907
294,149.40398391029728
295,149.7357919271327
296,150.06987121663425
297,150.40623822784644
298,150.7449106890848
299,151.08590641849884
300,151.42924103901208
301,151.77492715122037
302,152.1229724258095
303,152.47337920046903
304,152.82614612810508
305,153.1812665461315
306,153.53872672491784
307,153.89850682021094
308,154.26058134056282
309,154.62492000243085
310,154.99149016671726
311,155.36025558340776
312,155.73117310036739
313,156.10419322927223
314,156.47925996014277
315,156.8563108860575
316,157.23528020536452
317,157.61609850913382
318,157.99869197596803
319,158.38298415503436
320,158.76889678023292
321,159.15635117725694
322,159.54527108499465
323,159.93558165087674
324,160.32720658732688
325,160.7200680021787
326,161.1140848066742
327,161.50917322172364
328,161.90525056078826
329,162.30223429170522
330,162.70004095289897
331,163.09858731659565
332,163.4977894965922
333,163.8975640514686
334,164.29783077721052
335,164.6985115966332
336,165.0995287902757
337,165.50080520319682
338,165.9022629808619
339,166.3038246327643
340,166.70541667683113
341,167.10696976866808
342,167.50841917844042
343,167.90970573115342
344,168.31077441731452
345,168.7115758599444
346,169.11206880527087
347,169.51221839533852
348,169.9119939587549
349,170.31136783109594
350,170.71031212700026
351,171.1087989203072
352,171.50680316681934
353,171.90430054438403
354,172.30126550251313
355,172.69767197682677
356,173.0934924400645
357,173.4886988094077
358,173.8832654067702
359,174.27716690120891
360,174.67037461128533
361,175.062856537903
362,175.45457590060883
363,175.8454921329587
364,176.23556590083103
365,176.62475911923286
366,177.0130349849119
367,177.40035978332878
368,177.78670185939646
369,178.17203420890843
370,178.55633912051763
371,178.9396057273891
372,179.32182586249036
373,179.70299276165449
374,180.0830965222972
375,180.46212519041703
376,180.84007129525256
377,181.2169294333866
378,181.5926942176966
379,181.9673615755201
380,182.34092588567782
381,182.7133817445852
382,183.084728869785
383,183.45496942784038
384,183.8241045395447
385,184.19213415316403
386,184.55905391877346
387,184.9248563881035
388,185.28953660752072
389,185.65309158596534
390,186.01552056218452
391,186.37682626609273
392,186.73701244377077
393,187.09608582769292
394,187.45405972990815
395,187.81095183002537
396,188.16678172833295
397,188.52156936832273
398,188.87533037999287
399,189.22807638127276
400,189.5798186344052
401,189.93056574284776
402,190.28032241509257
403,190.6290901176171
404,190.97686522501763
405,191.3236406450434
406,191.6694095599845
407,192.01416367375714
408,192.35789056890198
409,192.70057382020198
410,193.042190891028
411,193.38271435359042
412,193.7221166789399
413,194.06036996363065
414,194.3974461128168
415,194.73331849939103
416,195.06796094711035
417,195.40135032220263
418,195.73347107254392
419,196.06431371909918
420,196.39387229300806
421,196.72214351441156
422,197.04912276653096
423,197.37480499236588
424,197.69918953591173
425,198.0222784064118
426,198.34407551366013
427,198.6645869659753
428,198.98381772028554
429,199.301773277826
430,199.61846365728255
431,199.9339018519622
432,200.24810286585839
433,200.56108290960913
434,200.8728551695299
435,201.18343164912883
436,201.49282808718615
437,201.80106366419966
438,202.108162762788
439,202.4141552023527
440,202.7190722855089
441,203.02294923731074
442,203.32582884329543
443,203.62775952019632
444,203.92879448478948
445,204.2289899395165
446,204.52839955630964
447,204.82707517430626
448,205.12507002371612
449,205.4224365104679
450,205.71922591622686
451,206.01548813466826
452,206.31126845172633
453,206.60660885408558
454,206.9015508279994
455,207.19613348299887
456,207.490391947081
457,207.784356503471
458,208.07804921219744
459,208.37148534838786
460,208.66467788592618
461,208.95763729832922
462,209.25037279136814
463,209.5428930792147
464,209.83520374119132
465,210.1273098710833
466,210.41922019643025
467,210.7109447854223
468,211.00249244917146
469,211.29386893904888
470,211.58507150497678
471,211.87608978347237
472,212.16691085836717
473,212.45751679058662
474,212.7478834467067
475,213.03798100168893
476,213.3277706862316
477,213.61720673479368
478,213.90624095361986
479,214.19482065152812
480,214.4828864335432
481,214.77037192191423
482,215.05720024470352
483,215.34328509451638
484,215.62853514373208
485,215.9128533424274
486,216.19613751794904
487,216.4782814510672
488,216.75917302803796
489,217.03869624909365
490,217.3167344820174
491,217.5931686426776
492,217.86787488864377
493,218.140722793386
494,218.41157043283135
495,218.68026407429377
496,218.94664076014303
497,219.21052578197012
498,219.47173155520522
499,219.73005825935147
500,219.98529277250256
501,220.23721074330916
502,220.48558074292808
503,220.73016293266096
504,220.97070629961698
505,221.20694902573305
506,221.4386164954255
507,221.66542287888146
508,221.88707675527857
509,222.1032812102132
510,222.31373454210274
511,222.51813277320954
512,222.7161694208109
513,222.90753926082706
514,223.0919443895291
515,223.26909306472118
516,223.43869691626358
517,223.60047040490542
518,223.75412633376402
519,223.89937738849034
520,224.0359426499038
521,224.16354605498577
522,224.2819161940405
523,224.39078716574286
524,224.48989483790191
525,224.57897969086184
526,224.65779247666524
527,224.72609306156588
528,224.78365020123616
529,224.83024103307045
530,224.86564604447244
531,224.88965249569415
532,224.90206186628714
533,224.90269008741004
534,224.89137048602143
535,224.86795440267173
536,224.83230581531694
537,224.78430535847045
538,224.72385628914606
539,224.65088139902423
540,224.56532103168396
541,224.46713072531182
542,224.35627341102483
543,224.23272080401605
544,224.09645939723796
545,223.94748652641675
546,223.78580824691142
547,223.61143984560184
548,223.42440205541703
549,223.22472377294847
550,223.0124487145057
551,222.78763260957197
552,222.55033946937112
553,222.30064166162043
554,222.03861561628867
555,221.764345527063
556,221.47793380036913
557,221.17950101080206
558,220.86918700477497
559,220.54715343010758
560,220.21357957814058
561,219.86866849123786
562,219.51265777169831
563,219.14581523396433
564,218.76843291880172
565,218.38082511176736
566,217.98331853236408
567,217.57625537566642
568,217.16000618094134
569,216.73496506454632
570,216.30154649093893
571,215.86018516699374
572,215.4113258790004
573,214.9554254869537
574,214.49296052490567
575,214.02442108880916
576,213.55030647196452
577,213.071121401808
578,212.58736446146594
579,212.0995314119501
580,211.60812647551202
581,211.11366054812845
582,210.61665411968855
583,210.11763548269317
584,209.61712725945142
585,209.11564998235733
586,208.6137283948347
587,208.1118865552489
588,207.61064881936392
589,207.11053591833337
590,206.6120532988289
591,206.11569380482416
592,205.6219437914936
593,205.13128032603967
594,204.64417357795048
595,204.16108279725367
596,203.68244346072433
597,203.20866781653103
598,202.7401462151936
599,202.27724414367867
600,201.82030665673187
601,201.36965394450056
602,200.92557130721485
603,200.4883160071912
604,200.05812711427558
605,199.63522810508056
606,199.21983638478622
607,198.81216256408527
608,198.41239902550248
609,198.02072876428616
610,197.63733615460896
611,197.26240367660643
612,196.89611387238114
613,196.53864588429397
614,196.19016164746932
615,195.8508126212119
616,195.52075375567975
617,195.20014108120085
618,194.8891354923307
619,194.5878978573694
620,194.29656846001316
621,194.0152682849287
622,193.74410260176148
623,193.48315463935975
624,193.2324903179999
625,192.9921483574246
626,192.7621190802534
627,192.54235411556442
628,192.3327829861683
629,192.1333151044469
630,191.94385489834724
631,191.76429586498998
632,191.59449263412375
633,191.43427027050322
634,191.28343447950704
635,191.1417672544085
636,191.00904021055234
637,190.8850101947715
638,190.7694017388083
639,190.6619186610269
640,190.56225734778485
641,190.4701087704079
642,190.38517238684648
643,190.3071503138056
644,190.23572404933253
645,190.17055790578783
646,190.1112998454716
647,190.0575814199361
648,190.00903693832635
649,189.9652979337091
650,189.92597930146601
651,189.89069020196735
652,189.8590401242564
653,189.8306429707122
654,189.80513302041987
655,189.78215971746064
656,189.76137083402742
657,189.74241969609037
658,189.72496995902804
659,189.70869703837383
660,189.69330383410303
661,189.6785199595904
662,189.66409398687108
663,189.6498016240066
664,189.63544938966984
665,189.62087764527138
666,189.605971365276
667,189.59065102683442
668,189.5748525614302
669,189.55852448595368
670,189.54161991959384
671,189.5240940554614
672,189.50591799207146
673,189.4870660978067
674,189.46749680323816
675,189.4471601326297
676,189.42600231285684
677,189.40396858025505
678,189.38102025914702
679,189.35712311428992
680,189.33221846658859
681,189.30622719554106
682,189.27904942423976
683,189.2505662437777
684,189.22066602313473
685,189.18924306967648
686,189.15618978323903
687,189.12140894419605
688,189.0848148828087
689,189.04634449755983
690,189.00598182872523
691,188.96374435847665
692,188.91965444354432
693,188.87373584738134
694,188.82599682779718
695,188.77643593393162
696,188.72508025840395
697,188.6719735098001
698,188.6171602700668
699,188.5606970494304
700,188.50264263467594
701,188.44306504236178
702,188.38206635527635
703,188.31976696097382
704,188.25628079591849
705,188.19171733454644
706,188.12617234421495
707,188.0597332624619
708,187.99251045174069
709,187.92463405074875
710,187.85624843726097
711,187.78751882434608
712,187.7186180142557
713,187.6497331034029
714,187.5810837602079
715,187.51290764715262
716,187.44544301561643
717,187.3789243199897
718,187.31356562287831
719,187.2495646978045
720,187.18712769159455
721,187.12645740754058
722,187.0677394504945
723,187.0111476380439
724,186.95683517264442
725,186.90493721714407
726,186.855586694518
727,186.80890073760196
728,186.76496028345153
729,186.72381104909908
730,186.6854575681537
731,186.64986852600583
732,186.61700306310686
733,186.5868118077121
734,186.55923671177894
735,186.53422036963022
736,186.51170029679096
737,186.49162063235997
738,186.4739536929682
739,186.45868926351778
740,186.44581770950873
741,186.43532826257982
742,186.4271952319712
743,186.42138853288213
744,186.41791006755
745,186.41678823464878
746,186.41807136973551
747,186.42183365973352
748,186.42815700741912
749,186.4371330238991
750,186.44887524680345
751,186.4635036934822
752,186.48113118054866
753,186.50185767155685
754,186.52575521942427
755,186.55287843102127
756,186.58329590426743
757,186.61709322753225
758,186.6543811732055
759,186.69529576501327
760,186.73996972150397
761,186.78854154399295
762,186.84117096947713
763,186.89802461003126
764,186.9592725636238
765,187.02508177074583
766,187.0955950828655
767,187.1709430928681
768,187.25127166697584
769,187.33673531640252
770,187.42749435255232
771,187.52371445201211
772,187.6255434726918
773,187.7331131118095
774,187.8465487974582
775,187.96595752005146
776,188.09142357541342
777,188.22300456948074
778,188.3607181142786
779,188.50455244561363
780,188.6544897929176
781,188.8105086859913
782,188.97259152612085
783,189.140725586928
784,189.3148836301253
785,189.49503498303093
786,189.68116353202902
787,189.87325659465205
788,190.07129883759617
789,190.27526912519153
790,190.4851240096916
791,190.7008106090018
792,190.92229798497684
793,191.1495719960965
794,191.3826317681341
795,191.6214927274031
796,191.86616716098612
797,192.11666577315907
798,192.3730075770008
799,192.63520654701676
800,192.9032629512666
801,193.1771589852584
802,193.45684634682428
803,193.7422551033035
804,194.0333175968069
805,194.3299681752217
806,194.63214534344962
807,194.93978840614503
808,195.25281075479904
809,195.5711040492698
810,195.8945496419341
811,196.2230062952827
812,196.5563089169646
813,196.89426736045374
814,197.2366563425927
815,197.58322737855752
816,197.933731488417
817,198.28791608525606
818,198.64552073739455
819,199.00627625217814
820,199.36988570395962
821,199.73602400294624
822,200.10434553480172
823,200.47447807107693
824,200.84602689006184
825,201.2185748001991
826,201.59167554691254
827,201.9648652570525
828,202.3376790482594
829,202.70965269678945
830,203.08032595970155
831,203.44924021105336
832,203.81592077057894
833,204.17988443924085
834,204.54065531993038
835,204.8977597069908
836,205.2507293159395
837,205.5991027729922
838,205.9424157041011
839,206.2802117627443
840,206.61206123115798
841,206.93755886641816
842,207.2563238124106
843,207.56799789801718
844,207.87222873834867
845,208.16867205526282
846,208.4570004996004
847,208.73689979056246
848,209.008074476119
849,209.27024486656185
850,209.5231337081134
851,209.766477231014
852,210.00004184895676
853,210.22362266125168
854,210.43704707452676
855,210.64016715363695
856,210.83283241939964
857,211.014894850276
858,211.18622148031935
859,211.3466842555507
860,211.496161920946
861,211.63453976155017
