time,score
26.07.2011,22.457440744894775
27.07.2011,22.42576588048791
28.07.2011,22.39393594185443
29.07.2011,22.361952421819733
01.08.2011,22.32981927792049
02.08.2011,22.297538359927202
03.08.2011,22.265113882746387
04.08.2011,22.23256397007735
05.08.2011,22.199906651617606
08.08.2011,22.16715873542177
09.08.2011,22.134342560952714
10.08.2011,22.101479167596853
11.08.2011,22.068594166418425
12.08.2011,22.03572225804445
15.08.2011,22.00289142807627
16.08.2011,21.970117894160147
17.08.2011,21.937413607633488
18.08.2011,21.904779693488255
19.08.2011,21.8722162605206
22.08.2011,21.83973402529758
23.08.2011,21.80733476696977
24.08.2011,21.77501060685173
25.08.2011,21.742757713402565
26.08.2011,21.710571636621097
29.08.2011,21.678450839952063
30.08.2011,21.646404955495477
31.08.2011,21.61443467373132
01.09.2011,21.58252217462167
02.09.2011,21.55065013177687
06.09.2011,21.51879733899239
07.09.2011,21.48694423090282
08.09.2011,21.455089838531133
09.09.2011,21.423233044463377
12.09.2011,21.391371213369844
13.09.2011,21.359510121928672
14.09.2011,21.32765475168561
15.09.2011,21.29581892899813
16.09.2011,21.264032651669698
19.09.2011,21.23231624248443
20.09.2011,21.20067140660771
21.09.2011,21.16909507292425
22.09.2011,21.137569055546418
23.09.2011,21.106078735793403
26.09.2011,21.074635252374616
27.09.2011,21.04324107638391
28.09.2011,21.011889816200114
29.09.2011,20.980582528297706
30.09.2011,20.949313048500688
03.10.2011,20.918081819602317
04.10.2011,20.886907736454248
05.10.2011,20.85579915059372
06.10.2011,20.82474781396457
07.10.2011,20.793746972073144
10.10.2011,20.76278266633508
11.10.2011,20.731844576954582
12.10.2011,20.70094392746504
13.10.2011,20.670090397860477
14.10.2011,20.639291839567836
17.10.2011,20.60856288997784
18.10.2011,20.57791264351814
19.10.2011,20.547356589161385
20.10.2011,20.516923489988983
21.10.2011,20.48663301659977
24.10.2011,20.456491583729807
25.10.2011,20.426500996231805
26.10.2011,20.396649054250986
27.10.2011,20.36692454990759
28.10.2011,20.337332296092317
31.10.2011,20.307867909975513
01.11.2011,20.278518108090356
02.11.2011,20.249275076623434
03.11.2011,20.220128311213536
04.11.2011,20.191072238042175
07.11.2011,20.162115811059476
08.11.2011,20.133259140132452
09.11.2011,20.104485219667882
10.11.2011,20.075779082081752
11.11.2011,20.047122066382457
14.11.2011,20.018497008277244
15.11.2011,19.989904171366035
16.11.2011,19.9613423767971
17.11.2011,19.932807041529575
18.11.2011,19.904301816268532
21.11.2011,19.875830967950318
22.11.2011,19.8474055879561
23.11.2011,19.819050652992416
25.11.2011,19.790784475169563
28.11.2011,19.762611132473733
29.11.2011,19.7345329805366
30.11.2011,19.70654310583279
01.12.2011,19.67863752890936
02.12.2011,19.650831921612063
05.12.2011,19.6231366129839
06.12.2011,19.59555587075599
07.12.2011,19.568099358214806
08.12.2011,19.540770902094852
09.12.2011,19.51357839702206
12.12.2011,19.48654191343584
13.12.2011,19.459674006565994
14.12.2011,19.4329764062613
15.12.2011,19.406450865065445
16.12.2011,19.380092804979782
19.12.2011,19.353901262336205
20.12.2011,19.327891746837647
21.12.2011,19.302079615048836
22.12.2011,19.276481108153373
23.12.2011,19.25111627244971
27.12.2011,19.225997918860724
28.12.2011,19.20114399590467
29.12.2011,19.176581985154176
30.12.2011,19.152332266937982
03.01.2012,19.12840747177294
04.01.2012,19.104815957013773
05.01.2012,19.08155405339656
06.01.2012,19.05861975069961
09.01.2012,19.036023112519235
10.01.2012,19.013767487575418
11.01.2012,18.991850877672984
12.01.2012,18.970273360562672
13.01.2012,18.949029123336878
17.01.2012,18.928114660667557
18.01.2012,18.907534811317593
19.01.2012,18.88728655618306
20.01.2012,18.86735553615866
23.01.2012,18.847726265117483
24.01.2012,18.828377345912582
25.01.2012,18.809289744778884
26.01.2012,18.790458676908692
27.01.2012,18.771879222984435
30.01.2012,18.753547211836572
31.01.2012,18.735463048139213
01.02.2012,18.71762276151165
02.02.2012,18.700028835747172
03.02.2012,18.682694903238907
06.02.2012,18.66562698155359
07.02.2012,18.648819679937517
08.02.2012,18.632263293302334
09.02.2012,18.615935628833622
10.02.2012,18.59981756396568
13.02.2012,18.583907931201743
14.02.2012,18.56819922104667
15.02.2012,18.55267850942687
16.02.2012,18.537337586616417
17.02.2012,18.522162139999658
21.02.2012,18.507142746246263
22.02.2012,18.49228294043944
23.02.2012,18.477578871268722
24.02.2012,18.46301581376963
27.02.2012,18.448580212622982
28.02.2012,18.434253474856384
29.02.2012,18.42001950678263
01.03.2012,18.4058765952114
02.03.2012,18.391821777673147
05.03.2012,18.37785065647414
06.03.2012,18.363963698795157
07.03.2012,18.350158351248865
08.03.2012,18.336436446066283
09.03.2012,18.322808907790048
12.03.2012,18.309280036061892
13.03.2012,18.295843694658675
14.03.2012,18.282490131340055
15.03.2012,18.269199492027028
16.03.2012,18.255951836951883
19.03.2012,18.242738096481993
20.03.2012,18.229541805741817
21.03.2012,18.21633888360702
22.03.2012,18.203109743060875
23.03.2012,18.18983450519805
26.03.2012,18.176497158860013
27.03.2012,18.163093133368164
28.03.2012,18.149611257339856
29.03.2012,18.136025931654046
30.03.2012,18.122313724646315
02.04.2012,18.108449408442144
03.04.2012,18.09440839813245
04.04.2012,18.080179514688904
05.04.2012,18.065750312161967
09.04.2012,18.051104758060387
10.04.2012,18.0362339506987
11.04.2012,18.02113109080393
12.04.2012,18.005794700237804
13.04.2012,17.990234489772654
16.04.2012,17.974455212776824
17.04.2012,17.95844956002139
18.04.2012,17.942209328224198
19.04.2012,17.9257198122115
20.04.2012,17.908968442398482
23.04.2012,17.89195841789691
24.04.2012,17.874688876761994
25.04.2012,17.857153861084754
26.04.2012,17.839352537938954
27.04.2012,17.821280875587185
30.04.2012,17.80293867083347
01.05.2012,17.784336362890695
02.05.2012,17.765479061336528
03.05.2012,17.74636309913932
04.05.2012,17.72698588879336
07.05.2012,17.70734105064996
08.05.2012,17.687425380648996
09.05.2012,17.667249366836906
10.05.2012,17.64682387636332
11.05.2012,17.62616047996534
14.05.2012,17.60527495623067
15.05.2012,17.584179117450603
16.05.2012,17.56288954342945
17.05.2012,17.541431345525865
18.05.2012,17.519823700267455
21.05.2012,17.498077648349067
22.05.2012,17.476200517203168
23.05.2012,17.454189395425306
24.05.2012,17.432042113032615
25.05.2012,17.409767044679356
29.05.2012,17.38736582185431
30.05.2012,17.36483379243975
31.05.2012,17.342169333324723
01.06.2012,17.319368075161155
04.06.2012,17.296428402926995
05.06.2012,17.273357865978728
06.06.2012,17.25015674397561
07.06.2012,17.226812243128204
08.06.2012,17.203311610851774
11.06.2012,17.179637966814358
12.06.2012,17.155776864709978
13.06.2012,17.131729487964815
14.06.2012,17.107497522025444
15.06.2012,17.083083082112182
18.06.2012,17.058494748150803
19.06.2012,17.033739106301585
20.06.2012,17.008830478925
21.06.2012,16.98379641225261
22.06.2012,16.95865701815795
25.06.2012,16.93341920946121
26.06.2012,16.90808622962388
27.06.2012,16.882649028549977
28.06.2012,16.85710237461871
29.06.2012,16.83146206921116
02.07.2012,16.80573763149508
03.07.2012,16.77993272571356
05.07.2012,16.754055933072824
06.07.2012,16.72810777831618
09.07.2012,16.70209324142055
10.07.2012,16.67603032538903
11.07.2012,16.64992803540901
12.07.2012,16.623783437830348
13.07.2012,16.597592954487364
16.07.2012,16.571345070839016
17.07.2012,16.545031863753973
18.07.2012,16.51866296757385
19.07.2012,16.49224712504811
20.07.2012,16.465793507777764
23.07.2012,16.439314891875867
24.07.2012,16.412815513684155
25.07.2012,16.386304698282302
26.07.2012,16.35980168800898
27.07.2012,16.3333184837924
30.07.2012,16.306859970392807
31.07.2012,16.280427154599803
01.08.2012,16.254009228080022
02.08.2012,16.227597753626544
03.08.2012,16.201196964679863
06.08.2012,16.174805328250812
07.08.2012,16.148417299863283
08.08.2012,16.12202937807355
09.08.2012,16.095631460457064
10.08.2012,16.069216028794983
13.08.2012,16.042783669137222
14.08.2012,16.016328232638042
15.08.2012,15.989835022555345
16.08.2012,15.963288689703889
17.08.2012,15.936668521022812
20.08.2012,15.909957241353007
21.08.2012,15.883151410683775
22.08.2012,15.856248596068784
23.08.2012,15.829248874315432
24.08.2012,15.802157145549007
27.08.2012,15.77497459306305
28.08.2012,15.747709591411812
29.08.2012,15.720381719237727
30.08.2012,15.693005528699208
31.08.2012,15.665588345094928
04.09.2012,15.638135518654861
05.09.2012,15.610643201786598
06.09.2012,15.583112710870749
07.09.2012,15.5555631572812
10.09.2012,15.528010736831012
11.09.2012,15.500470067133254
12.09.2012,15.472957933995815
13.09.2012,15.445480554099431
14.09.2012,15.41804629542631
17.09.2012,15.39067044165574
18.09.2012,15.363360959824135
19.09.2012,15.336120532629392
20.09.2012,15.30894822067778
21.09.2012,15.281833179085307
24.09.2012,15.254770443837822
25.09.2012,15.22777129520174
26.09.2012,15.200848946883116
27.09.2012,15.174023345316062
28.09.2012,15.14731494389397
01.10.2012,15.120729805155866
02.10.2012,15.094280251405218
03.10.2012,15.067987217633984
04.10.2012,15.041864907307888
05.10.2012,15.015926541071655
08.10.2012,14.990180413855962
09.10.2012,14.964620982352574
10.10.2012,14.939247952451002
11.10.2012,14.914074163406415
12.10.2012,14.889108392963314
15.10.2012,14.864359672399875
16.10.2012,14.839836588431798
17.10.2012,14.81553572666523
18.10.2012,14.791455496101378
19.10.2012,14.76759934845288
22.10.2012,14.743963868163949
23.10.2012,14.720542121360944
24.10.2012,14.6973239202589
25.10.2012,14.674290497182588
26.10.2012,14.651428094839986
31.10.2012,14.628735816497064
01.11.2012,14.606214624347848
02.11.2012,14.583871717312537
05.11.2012,14.561716224504826
06.11.2012,14.53974832007701
07.11.2012,14.517975333587973
08.11.2012,14.496414038117534
09.11.2012,14.475074988068517
12.11.2012,14.453963975312504
13.11.2012,14.433082490646989
14.11.2012,14.412419503932036
15.11.2012,14.391969243829712
16.11.2012,14.371742316978128
19.11.2012,14.351745190500527
20.11.2012,14.331983064382792
21.11.2012,14.312462893324057
23.11.2012,14.293181139885196
26.11.2012,14.274137334440816
27.11.2012,14.255339038127477
28.11.2012,14.236786513821013
29.11.2012,14.21847413426151
30.11.2012,14.200393947108484
03.12.2012,14.182529520089563
04.12.2012,14.164868454086614
05.12.2012,14.14741166565919
06.12.2012,14.130160099818449
07.12.2012,14.113117809592547
10.12.2012,14.09629004210648
11.12.2012,14.079672147535124
12.12.2012,14.06326390720331
13.12.2012,14.047072247622241
14.12.2012,14.031098356914502
17.12.2012,14.01534046689016
18.12.2012,13.999793168674747
19.12.2012,13.984440670142925
20.12.2012,13.969270225140749
21.12.2012,13.954279137595595
24.12.2012,13.939460832391077
26.12.2012,13.92480741900338
27.12.2012,13.910311690018151
28.12.2012,13.895959240812426
31.12.2012,13.881737612475575
02.01.2013,13.867639726336128
03.01.2013,13.853653418117014
04.01.2013,13.83976209131269
07.01.2013,13.825947981467515
08.01.2013,13.812188269829043
09.01.2013,13.798463476258789
10.01.2013,13.784764353913236
11.01.2013,13.771082838854774
14.01.2013,13.757414194350682
15.01.2013,13.74375663049372
16.01.2013,13.730104206839654
17.01.2013,13.716456643290742
18.01.2013,13.702821771917757
22.01.2013,13.689203889172436
23.01.2013,13.675603474700056
24.01.2013,13.662019477038282
25.01.2013,13.648443763178811
28.01.2013,13.63487270045761
29.01.2013,13.621315834052792
30.01.2013,13.607781032597693
31.01.2013,13.594276026073373
01.02.2013,13.580810080301363
04.02.2013,13.567384382167967
05.02.2013,13.554002052597415
06.02.2013,13.540671300280318
07.02.2013,13.527395421149025
08.02.2013,13.514174976955715
11.02.2013,13.501008090581523
12.02.2013,13.487885820173044
13.02.2013,13.474804202995871
14.02.2013,13.461771461221042
15.02.2013,13.448797873821261
19.02.2013,13.435899614679203
20.02.2013,13.423093568677348
21.02.2013,13.41038635771191
22.02.2013,13.39778984792869
25.02.2013,13.385322695601912
26.02.2013,13.372998127815693
27.02.2013,13.360827592074436
28.02.2013,13.348818164957457
01.03.2013,13.336965456396424
04.03.2013,13.325268588555618
05.03.2013,13.313736990479768
06.03.2013,13.302375745190991
07.03.2013,13.291188605116078
08.03.2013,13.280179644673664
11.03.2013,13.26934487827594
12.03.2013,13.25868216460167
13.03.2013,13.248194737617697
14.03.2013,13.23787952432913
15.03.2013,13.227727493621007
18.03.2013,13.217727460216494
19.03.2013,13.20786173932063
20.03.2013,13.198116742081702
21.03.2013,13.188491862410917
22.03.2013,13.17898821100736
25.03.2013,13.16961148422928
26.03.2013,13.160370732868426
27.03.2013,13.151268840029799
28.03.2013,13.142316030647285
01.04.2013,13.133532954407606
02.04.2013,13.124933947353611
03.04.2013,13.116526008344964
04.04.2013,13.108312143055667
05.04.2013,13.100283239681534
08.04.2013,13.09243500365852
09.04.2013,13.084780910532332
10.04.2013,13.07732976788424
11.04.2013,13.070087725444482
12.04.2013,13.063063745273183
15.04.2013,13.056257244773768
16.04.2013,13.049671163271013
17.04.2013,13.043318020485893
18.04.2013,13.037202581014649
19.04.2013,13.031321836827667
22.04.2013,13.025670993493508
23.04.2013,13.020236990175047
24.04.2013,13.015010758524317
25.04.2013,13.009998043567387
26.04.2013,13.005204447414293
29.04.2013,13.000637986868226
30.04.2013,12.996308667487957
01.05.2013,12.99221693088073
02.05.2013,12.988367965413678
03.05.2013,12.98477508606104
06.05.2013,12.981445402742525
07.05.2013,12.978381852366885
08.05.2013,12.975583658082488
09.05.2013,12.973039131966784
10.05.2013,12.970739539614478
13.05.2013,12.968687188867122
14.05.2013,12.96687994981136
15.05.2013,12.96531362121716
16.05.2013,12.963985098384137
17.05.2013,12.962884097718762
20.05.2013,12.96200249701097
21.05.2013,12.961338414174977
22.05.2013,12.960884320690935
23.05.2013,12.960627038180299
24.05.2013,12.960552315778568
28.05.2013,12.960640625660346
29.05.2013,12.960875641139836
30.05.2013,12.961252065032784
31.05.2013,12.96176547388438
03.06.2013,12.962414231275883
04.06.2013,12.963199941676642
05.06.2013,12.964119997517274
06.06.2013,12.965177515895585
07.06.2013,12.966384202447383
10.06.2013,12.967747635368243
11.06.2013,12.969270484418312
12.06.2013,12.970953552755123
13.06.2013,12.972789863230755
14.06.2013,12.974776689416242
17.06.2013,12.976925064182597
18.06.2013,12.97924369670968
19.06.2013,12.98174040166187
20.06.2013,12.984424433560058
21.06.2013,12.987296376614594
24.06.2013,12.990358511272566
25.06.2013,12.993618375804498
26.06.2013,12.997077769932453
27.06.2013,13.00073466323894
28.06.2013,13.00458411977702
01.07.2013,13.008613366032707
02.07.2013,13.012814147547983
03.07.2013,13.017190529807278
05.07.2013,13.021747965228181
08.07.2013,13.026497085764492
09.07.2013,13.031448781876328
10.07.2013,13.036602776422761
11.07.2013,13.041963514484003
12.07.2013,13.0475419136086
15.07.2013,13.053343847986522
16.07.2013,13.059374751955671
17.07.2013,13.06563641136432
18.07.2013,13.072120235227514
19.07.2013,13.078821746653249
22.07.2013,13.085746373027304
23.07.2013,13.092896690510482
24.07.2013,13.100275784398837
25.07.2013,13.107886346720944
26.07.2013,13.115721879389755
29.07.2013,13.123777281659635
30.07.2013,13.13205111768494
31.07.2013,13.14053699041946
01.08.2013,13.149226409473998
02.08.2013,13.158108468453033
05.08.2013,13.16716586345746
06.08.2013,13.176385076573956
07.08.2013,13.1857618439315
08.08.2013,13.19529329852066
09.08.2013,13.204981321329651
12.08.2013,13.214829052406488
13.08.2013,13.224832921393686
14.08.2013,13.234994518833112
15.08.2013,13.245322126899143
16.08.2013,13.255819701208523
19.08.2013,13.266488272037545
20.08.2013,13.277325871518276
21.08.2013,13.288321663825787
22.08.2013,13.299468731046982
23.08.2013,13.310771732909176
26.08.2013,13.322232574425064
27.08.2013,13.333852578423095
28.08.2013,13.345634151810199
29.08.2013,13.357571980436864
30.08.2013,13.369662837852038
03.09.2013,13.381908897829335
04.09.2013,13.394307206483699
05.09.2013,13.40685103304928
06.09.2013,13.41953180133556
09.09.2013,13.43233472500875
10.09.2013,13.445248034231959
11.09.2013,13.45826937266524
12.09.2013,13.471396543438331
13.09.2013,13.484629925057503
16.09.2013,13.49797053488203
17.09.2013,13.51141194154909
18.09.2013,13.524950910391153
19.09.2013,13.538589186460186
20.09.2013,13.552324627530574
23.09.2013,13.56615369011597
24.09.2013,13.580070376905914
25.09.2013,13.594061470671482
26.09.2013,13.60811625141311
27.09.2013,13.622231117496002
30.09.2013,13.636400139066373
01.10.2013,13.650617086931465
02.10.2013,13.664876011620112
03.10.2013,13.679165439503072
04.10.2013,13.693475219672822
07.10.2013,13.707798601316156
08.10.2013,13.722125512797481
09.10.2013,13.736443737802672
10.10.2013,13.750740094553512
11.10.2013,13.764997712583655
14.10.2013,13.779202110788775
15.10.2013,13.793345309620568
16.10.2013,13.807420136573011
17.10.2013,13.821421955635419
18.10.2013,13.835347681410331
21.10.2013,13.84919094274744
22.10.2013,13.862948929027764
23.10.2013,13.876623749667841
24.10.2013,13.890215290512412
25.10.2013,13.903721620460834
28.10.2013,13.917139750880008
29.10.2013,13.93046208400945
30.10.2013,13.943683953525769
31.10.2013,13.956808686031215
01.11.2013,13.969838626285389
04.11.2013,13.982776309204807
05.11.2013,13.995625047141987
06.11.2013,14.008382934270138
07.11.2013,14.02104923856084
08.11.2013,14.033626187817388
11.11.2013,14.046113018988516
12.11.2013,14.058507575124498
13.11.2013,14.070806120494044
14.11.2013,14.08300050090572
15.11.2013,14.09508560662631
18.11.2013,14.10706356159096
19.11.2013,14.118937716208686
20.11.2013,14.130715076897662
21.11.2013,14.142402946071424
22.11.2013,14.154002270419522
25.11.2013,14.165517113751044
26.11.2013,14.176955512255793
27.11.2013,14.18832248793598
29.11.2013,14.199622590877386
02.12.2013,14.210858000128198
03.12.2013,14.222024390447654
04.12.2013,14.233119808677676
05.12.2013,14.244148378272342
06.12.2013,14.255112111576015
09.12.2013,14.266012838792104
10.12.2013,14.27685249170902
11.12.2013,14.287628038714287
12.12.2013,14.298337562118679
13.12.2013,14.308982025484656
16.12.2013,14.3195590836368
17.12.2013,14.330063908014521
18.12.2013,14.340490437811384
19.12.2013,14.350828889723562
20.12.2013,14.361071999574081
23.12.2013,14.371219504920367
24.12.2013,14.38127225171476
26.12.2013,14.39123403639993
27.12.2013,14.401110310182991
30.12.2013,14.410902862248099
31.12.2013,14.42061752253874
02.01.2014,14.430265632197758
03.01.2014,14.439855372390237
06.01.2014,14.449391715686069
07.01.2014,14.458877626028286
08.01.2014,14.468309725198498
09.01.2014,14.477687473068928
10.01.2014,14.487019694412822
13.01.2014,14.496313028412768
14.01.2014,14.50557317246468
15.01.2014,14.514806963650082
16.01.2014,14.524015572269553
17.01.2014,14.533201754898904
21.01.2014,14.542372696387487
22.01.2014,14.551531411072768
23.01.2014,14.56067735890148
24.01.2014,14.569808511067052
27.01.2014,14.578917885089213
28.01.2014,14.58800081560647
29.01.2014,14.597060435463778
30.01.2014,14.60609994342568
31.01.2014,14.615124429745132
03.02.2014,14.624139459160597
04.02.2014,14.633144360646288
05.02.2014,14.642140945196592
06.02.2014,14.651135037404448
07.02.2014,14.66012929107421
10.02.2014,14.66912534810016
11.02.2014,14.678122897663092
12.02.2014,14.687115814803303
13.02.2014,14.696100041943494
14.02.2014,14.705077226403493
18.02.2014,14.714047258810888
19.02.2014,14.723009984819052
20.02.2014,14.731965112208307
21.02.2014,14.740907253659541
24.02.2014,14.749831747939853
25.02.2014,14.758736085578734
26.02.2014,14.767614981290203
27.02.2014,14.776461901078552
28.02.2014,14.78526907101467
03.03.2014,14.794025260560494
04.03.2014,14.802721639842346
05.03.2014,14.811355078157531
06.03.2014,14.819923614166838
07.03.2014,14.828428418279872
10.03.2014,14.836871812285638
11.03.2014,14.84525264568785
12.03.2014,14.853573307574392
13.03.2014,14.861840687373082
14.03.2014,14.870059681589229
17.03.2014,14.87823401580916
18.03.2014,14.886366305311606
19.03.2014,14.894454629397787
20.03.2014,14.902500192554678
21.03.2014,14.910511990560638
24.03.2014,14.918498293401376
25.03.2014,14.926467988904278
26.03.2014,14.934430076815259
27.03.2014,14.94238727478646
28.03.2014,14.950342877816938
31.03.2014,14.95830205249034
01.04.2014,14.96626664613059
02.04.2014,14.974237646374627
03.04.2014,14.982213449398886
04.04.2014,14.990186939594642
07.04.2014,14.998154322279726
08.04.2014,15.006119166786293
09.04.2014,15.014086455551087
10.04.2014,15.022065787896285
11.04.2014,15.030066152683508
14.04.2014,15.03808813456757
15.04.2014,15.046135482634003
16.04.2014,15.054215646899866
17.04.2014,15.062333021144992
21.04.2014,15.070493148153378
22.04.2014,15.078699060283233
23.04.2014,15.086946872596785
24.04.2014,15.095235928531128
25.04.2014,15.10357182538718
28.04.2014,15.111958818967384
29.04.2014,15.120402523110496
30.04.2014,15.128907728719447
01.05.2014,15.137472254462695
02.05.2014,15.146094630801569
05.05.2014,15.154774953869659
06.05.2014,15.163510293253266
07.05.2014,15.172297749753582
08.05.2014,15.181132387287343
09.05.2014,15.190004637021385
12.05.2014,15.198907816074696
13.05.2014,15.207840915460533
14.05.2014,15.21680420035795
15.05.2014,15.225802024689278
16.05.2014,15.234839030904764
19.05.2014,15.243914633166682
20.05.2014,15.253031720195297
21.05.2014,15.262197201124362
22.05.2014,15.27141530453274
23.05.2014,15.280689376245556
27.05.2014,15.290020673886966
28.05.2014,15.29940448712992
29.05.2014,15.308838989462144
30.05.2014,15.318329675255963
02.06.2014,15.327880490007974
03.06.2014,15.337495595500062
04.06.2014,15.347179432414752
05.06.2014,15.356930754290655
06.06.2014,15.366749476486087
09.06.2014,15.376638427088903
10.06.2014,15.386597079483753
11.06.2014,15.396623100858939
12.06.2014,15.406712515513235
13.06.2014,15.416856846948694
16.06.2014,15.427049777241134
17.06.2014,15.437290968640506
18.06.2014,15.447580328957493
19.06.2014,15.457920000003746
20.06.2014,15.468312097737645
23.06.2014,15.47875307458755
24.06.2014,15.4892414796079
25.06.2014,15.499778875333055
26.06.2014,15.510364281353848
27.06.2014,15.52099648206815
30.06.2014,15.531672526201596
01.07.2014,15.542384536819789
02.07.2014,15.553126525317237
03.07.2014,15.563897058958599
07.07.2014,15.574693390850554
08.07.2014,15.585513081053724
09.07.2014,15.596353464590157
10.07.2014,15.60720754088328
11.07.2014,15.618068965789067
14.07.2014,15.628933062661272
15.07.2014,15.639792996096016
16.07.2014,15.650641272116898
17.07.2014,15.66146938900943
18.07.2014,15.672266032314177
21.07.2014,15.683021830096079
22.07.2014,15.693731747834036
23.07.2014,15.704391648300481
24.07.2014,15.7149999171497
25.07.2014,15.725555739995094
28.07.2014,15.736055504840916
29.07.2014,15.746498296885195
30.07.2014,15.756886567019414
31.07.2014,15.76722131704072
01.08.2014,15.777502912223959
04.08.2014,15.787730918249425
05.08.2014,15.79790151757777
06.08.2014,15.808013325667494
07.08.2014,15.818070757644394
08.08.2014,15.828077778614745
11.08.2014,15.83803897730122
12.08.2014,15.84795918904641
13.08.2014,15.857838843856486
14.08.2014,15.867679041693336
15.08.2014,15.877482530002426
18.08.2014,15.887249842526106
19.08.2014,15.896981070648359
20.08.2014,15.90667472245329
21.08.2014,15.91632560105168
22.08.2014,15.92593108692798
25.08.2014,15.935494045761146
26.08.2014,15.945018542460359
27.08.2014,15.954512095753605
28.08.2014,15.963982113611275
29.08.2014,15.973430420665748
02.09.2014,15.982861368100991
03.09.2014,15.992282257930762
04.09.2014,16.001697936114674
05.09.2014,16.01111324758318
08.09.2014,16.02053091629608
09.09.2014,16.02994815957955
10.09.2014,16.03936419887775
11.09.2014,16.048783044752387
12.09.2014,16.058206988541112
15.09.2014,16.067638337683753
16.09.2014,16.07707922226013
17.09.2014,16.08652735746686
18.09.2014,16.095981222945618
19.09.2014,16.105441350590215
22.09.2014,16.114905457438326
23.09.2014,16.124369373726143
24.09.2014,16.13382766234595
25.09.2014,16.143271566774192
26.09.2014,16.15269447633678
29.09.2014,16.162095553051252
30.09.2014,16.17147493870729
01.10.2014,16.180835466596285
02.10.2014,16.19018117706802
03.10.2014,16.19951272394762
06.10.2014,16.208834179285358
07.10.2014,16.218154178947643
08.10.2014,16.22747855724703
09.10.2014,16.236810452092143
10.10.2014,16.24615110768808
13.10.2014,16.255496125173003
14.10.2014,16.264843513230243
15.10.2014,16.27419924088663
16.10.2014,16.28356730928824
17.10.2014,16.29295089115804
20.10.2014,16.30235421297584
21.10.2014,16.31177680881931
22.10.2014,16.321219740399844
23.10.2014,16.330688116496002
24.10.2014,16.34018355406805
27.10.2014,16.34970456109304
28.10.2014,16.359248635028198
29.10.2014,16.368809314150432
30.10.2014,16.3783820849005
31.10.2014,16.38796907654291
03.11.2014,16.397572461622975
04.11.2014,16.40719584158884
05.11.2014,16.41684352285784
06.11.2014,16.42651510808569
07.11.2014,16.436212396916634
10.11.2014,16.44594078216923
11.11.2014,16.45570288185307
12.11.2014,16.465499809525422
13.11.2014,16.475330963296813
14.11.2014,16.48519072636231
17.11.2014,16.495074990828297
18.11.2014,16.504984644865317
19.11.2014,16.514918707423714
20.11.2014,16.52487555115189
21.11.2014,16.53485390057899
24.11.2014,16.544848936374365
25.11.2014,16.554856778547013
26.11.2014,16.56487617122534
28.11.2014,16.574903359982077
01.12.2014,16.584932434042415
02.12.2014,16.594956880398883
03.12.2014,16.604967667934964
04.12.2014,16.614957328139198
05.12.2014,16.62492327227753
08.12.2014,16.634863395116685
09.12.2014,16.644777111859696
10.12.2014,16.654665151248548
11.12.2014,16.66452610561576
12.12.2014,16.674361168243536
15.12.2014,16.684175300567528
16.12.2014,16.693971656275668
17.12.2014,16.703751486351504
18.12.2014,16.71351518041578
19.12.2014,16.723259598651556
22.12.2014,16.732983606035557
23.12.2014,16.74269217350317
24.12.2014,16.75238931085833
26.12.2014,16.76207880627049
29.12.2014,16.771765000635686
30.12.2014,16.781448211510078
31.12.2014,16.79112949171599
02.01.2015,16.800812116954162
05.01.2015,16.81049682406646
06.01.2015,16.8201828390347
07.01.2015,16.829868012407243
08.01.2015,16.839546614090686
09.01.2015,16.84921500671397
12.01.2015,16.858875032885404
13.01.2015,16.86852921805535
14.01.2015,16.87818256610699
15.01.2015,16.88784012290796
16.01.2015,16.89750179916851
20.01.2015,16.907169650837663
21.01.2015,16.91684859938661
22.01.2015,16.92654129236363
23.01.2015,16.936250273334554
26.01.2015,16.945976394418803
27.01.2015,16.95571576887319
28.01.2015,16.96546638662827
29.01.2015,16.97523067626913
30.01.2015,16.985009771876477
02.02.2015,16.994805067648425
03.02.2015,17.004617734409116
04.02.2015,17.01444473175797
05.02.2015,17.024283630572082
06.02.2015,17.034133612201927
09.02.2015,17.043991587538706
10.02.2015,17.05385352366715
11.02.2015,17.063714248992188
12.02.2015,17.07356564894107
13.02.2015,17.083401334530553
17.02.2015,17.09321912627272
18.02.2015,17.103017486812522
19.02.2015,17.112797068221298
20.02.2015,17.122559075018035
23.02.2015,17.132301610481516
24.02.2015,17.142025138974944
25.02.2015,17.151733177161688
26.02.2015,17.16142722566349
27.02.2015,17.171107407615743
02.03.2015,17.180772429654976
03.03.2015,17.190416876866536
04.03.2015,17.200037114155744
05.03.2015,17.209634823760787
06.03.2015,17.2192103835131
09.03.2015,17.228763867269397
10.03.2015,17.23829588658372
11.03.2015,17.247803575313803
12.03.2015,17.257285077952616
13.03.2015,17.26674111432201
16.03.2015,17.276170062621446
17.03.2015,17.28556850781822
18.03.2015,17.294932270299388
19.03.2015,17.304254403729164
20.03.2015,17.3135293213812
23.03.2015,17.32275575514957
24.03.2015,17.331932489581565
25.03.2015,17.34105940469542
26.03.2015,17.350136762411612
27.03.2015,17.35916159255124
30.03.2015,17.368132399145672
31.03.2015,17.37705001396026
01.04.2015,17.385913449333724
02.04.2015,17.394720854573492
06.04.2015,17.403469227323725
07.04.2015,17.41215222631142
08.04.2015,17.420764556794424
09.04.2015,17.429304209883714
10.04.2015,17.437767977123727
