time,index
1886-07-01,8.025286524322473
1886-08-01,7.999720992029784
1886-09-01,7.974361827518355
1886-10-01,7.949224677976194
1886-11-01,7.924433196088968
1886-12-01,7.900053037446873
1887-01-01,7.876041120051515
1887-02-01,7.852368523973086
1887-03-01,7.828975426664416
1887-04-01,7.8058140187773795
1887-05-01,7.782953859532408
1887-06-01,7.760450735072728
1887-07-01,7.73833573841867
1887-08-01,7.71668152310118
1887-09-01,7.695541629743718
1887-10-01,7.674999742977261
1887-11-01,7.655211888454945
1887-12-01,7.636283431458448
1888-01-01,7.6182359534151765
1888-02-01,7.601067232584169
1888-03-01,7.584702870929893
1888-04-01,7.569067123588117
1888-05-01,7.554167813244982
1888-06-01,7.5399594016784
1888-07-01,7.52633983671753
1888-08-01,7.513236771238476
1888-09-01,7.500567096983813
1888-10-01,7.4882710101085115
1888-11-01,7.476366149121728
1888-12-01,7.464819579781656
1889-01-01,7.453497386260575
1889-02-01,7.442275363759266
1889-03-01,7.431008988844858
1889-04-01,7.419562860718402
1889-05-01,7.407903944316791
1889-06-01,7.395994421301374
1889-07-01,7.383781414739859
1889-08-01,7.371260878576457
1889-09-01,7.358431660466144
1889-10-01,7.3453368825939
1889-11-01,7.332104950432646
1889-12-01,7.318824565849468
1890-01-01,7.30550019966205
1890-02-01,7.292125339384797
1890-03-01,7.278635398514112
1890-04-01,7.2649881005387815
1890-05-01,7.251267484477639
1890-06-01,7.2375273205485415
1890-07-01,7.2237884702648305
1890-08-01,7.210099417954802
1890-09-01,7.19645799550148
1890-10-01,7.182881894501248
1890-11-01,7.169455092011334
1890-12-01,7.1562099133608
1891-01-01,7.143116965791479
1891-02-01,7.130135328554309
1891-03-01,7.117170240551229
1891-04-01,7.104156531265216
1891-05-01,7.091140813065336
1891-06-01,7.078173861739926
1891-07-01,7.065327963570194
1891-08-01,7.052690827393578
1891-09-01,7.040278143157342
1891-10-01,7.0281429512632725
1891-11-01,7.0164001853136195
1891-12-01,7.005121209613243
1892-01-01,6.994352230631649
1892-02-01,6.984113325966981
1892-03-01,6.97434420603205
1892-04-01,6.965011079748307
1892-05-01,6.956165740835271
1892-06-01,6.947830865485613
1892-07-01,6.940019565382021
1892-08-01,6.9327507148100125
1892-09-01,6.9259823187461045
1892-10-01,6.919687091965086
1892-11-01,6.9138797491675525
1892-12-01,6.908532841381349
1893-01-01,6.903584406866861
1893-02-01,6.898959995588109
1893-03-01,6.894540129114521
1893-04-01,6.890232117791848
1893-05-01,6.8860251910467545
1893-06-01,6.881916721876721
1893-07-01,6.877931468409065
1893-08-01,6.874112760060881
1893-09-01,6.870461246668542
1893-10-01,6.867019854799588
1893-11-01,6.863892228205903
1893-12-01,6.861146512409918
1894-01-01,6.858815764888639
1894-02-01,6.856912043852378
1894-03-01,6.855379114923653
1894-04-01,6.8541904913465075
1894-05-01,6.853419073438332
1894-06-01,6.853114165096797
1894-07-01,6.853314915377443
1894-08-01,6.85407258707244
1894-09-01,6.8553783330343085
1894-10-01,6.857240173183468
1894-11-01,6.859713194509932
1894-12-01,6.862808959331794
1895-01-01,6.866502480722266
1895-02-01,6.870753849652274
1895-03-01,6.875471788321993
1895-04-01,6.880589402791134
1895-05-01,6.8861210266054
1895-06-01,6.892081822384211
1895-07-01,6.898506771275875
1895-08-01,6.905436474672312
1895-09-01,6.912847882125101
1895-10-01,6.920744227858494
1895-11-01,6.929171021788516
1895-12-01,6.938142719281281
1896-01-01,6.9476655997390315
1896-02-01,6.957727858134924
1896-03-01,6.96826027182867
1896-04-01,6.979216756294162
1896-05-01,6.990611080867015
1896-06-01,7.002441665986298
1896-07-01,7.014709420833041
1896-08-01,7.027415526708644
1896-09-01,7.040510658157102
1896-10-01,7.05395495728965
1896-11-01,7.067732038449868
1896-12-01,7.081800357271705
1897-01-01,7.096110261483828
1897-02-01,7.1106020257335665
1897-03-01,7.125183514234241
1897-04-01,7.13978226964389
1897-05-01,7.1543717958025015
1897-06-01,7.168931660255055
1897-07-01,7.183464224106571
1897-08-01,7.197978364609073
1897-09-01,7.212450788959785
1897-10-01,7.226882625954239
1897-11-01,7.241306693908193
1897-12-01,7.255739594510381
1898-01-01,7.2701919372508055
1898-02-01,7.284665062400172
1898-03-01,7.299125283610268
1898-04-01,7.3135602472088115
1898-05-01,7.328009555305294
1898-06-01,7.342506239147617
1898-07-01,7.357087624004098
1898-08-01,7.3717923821756495
1898-09-01,7.386618090748181
1898-10-01,7.4015681618406735
1898-11-01,7.416661368452256
1898-12-01,7.431894995475877
1899-01-01,7.447260140195966
1899-02-01,7.46273355465315
1899-03-01,7.478258260161373
1899-04-01,7.493797002864347
1899-05-01,7.509357472178422
1899-06-01,7.524954290678976
1899-07-01,7.54062753411928
1899-08-01,7.556414850068008
1899-09-01,7.572305665937073
1899-10-01,7.588307965922834
1899-11-01,7.604452390414919
1899-12-01,7.620751785122579
01.01.1900,7.637224817277718
01.02.1900,7.653876431278925
01.03.1900,7.670672233449711
01.04.1900,7.687596479696076
01.05.1900,7.704670131813346
01.06.1900,7.721906589728443
01.07.1900,7.739326913346202
01.08.1900,7.7569485270600405
01.09.1900,7.774750199128217
01.10.1900,7.792715651092977
01.11.1900,7.810838952233639
01.12.1900,7.8290975933665345
01.01.1901,7.847469346801939
01.02.1901,7.865921652046336
01.03.1901,7.884396806552417
01.04.1901,7.90285293396081
01.05.1901,7.921279285465537
01.06.1901,7.9396716371258025
01.07.1901,7.958047325905583
01.08.1901,7.976425551257748
01.09.1901,7.994797675300172
01.10.1901,8.013173538079494
01.11.1901,8.031584552360385
01.12.1901,8.050048346634192
01.01.1902,8.068578693107533
01.02.1902,8.087178943924034
01.03.1902,8.10582161211649
01.04.1902,8.12449467814867
01.05.1902,8.14322442724857
01.06.1902,8.162029524190103
01.07.1902,8.180930369317716
01.08.1902,8.199949124826453
01.09.1902,8.21907873329722
01.10.1902,8.238318580140604
01.11.1902,8.257683458500159
01.12.1902,8.277171309971502
01.01.1903,8.296771483099828
01.02.1903,8.31646528021217
01.03.1903,8.336211187604224
01.04.1903,8.355979226793735
01.05.1903,8.375770404225442
01.06.1903,8.395587362697832
01.07.1903,8.415444672486217
01.08.1903,8.4353571083782
01.09.1903,8.455310755728803
01.10.1903,8.47530281870123
01.11.1903,8.495346259677973
01.12.1903,8.51544165105722
01.01.1904,8.535589245658386
01.02.1904,8.555781049154309
01.03.1904,8.57598460933021
01.04.1904,8.596177728663859
01.05.1904,8.616361792188693
01.06.1904,8.636532250951365
01.07.1904,8.656686988652217
01.08.1904,8.676823079025516
01.09.1904,8.69691578215713
01.10.1904,8.716944112636186
01.11.1904,8.736895734088705
01.12.1904,8.756748031356164
01.01.1905,8.776476210227756
01.02.1905,8.796050755884378
01.03.1905,8.815428303220436
01.04.1905,8.834573983129454
01.05.1905,8.85347164592102
01.06.1905,8.872107998040166
01.07.1905,8.890480094630197
01.08.1905,8.908587327031023
01.09.1905,8.926415158955544
01.10.1905,8.94395944769047
01.11.1905,8.961229122804474
01.12.1905,8.978226256967002
01.01.1906,8.994950714858001
01.02.1906,9.011398183847197
01.03.1906,9.027549261193835
01.04.1906,9.043393663613093
01.05.1906,9.05894304472464
01.06.1906,9.074206233182828
01.07.1906,9.089193986217346
01.08.1906,9.103917435450848
01.09.1906,9.118369973423228
01.10.1906,9.132547385996135
01.11.1906,9.14645180991868
01.12.1906,9.160076108648122
01.01.1907,9.173410507379502
01.02.1907,9.186438926867272
01.03.1907,9.199130706851037
01.04.1907,9.2114635607403
01.05.1907,9.223434311728031
01.06.1907,9.235042677487108
01.07.1907,9.246299248949663
01.08.1907,9.25721342695689
01.09.1907,9.267773784061731
01.10.1907,9.277976746445583
01.11.1907,9.287828316777873
01.12.1907,9.297328858853975
01.01.1908,9.306484840039868
01.02.1908,9.315299163702292
01.03.1908,9.323761197136102
01.04.1908,9.331870301174716
01.05.1908,9.339641469251882
01.06.1908,9.347090280551617
01.07.1908,9.35423995952686
01.08.1908,9.361112276508612
01.09.1908,9.367712385652062
01.10.1908,9.374048186165327
01.11.1908,9.380130444518509
01.12.1908,9.385966727012315
01.01.1909,9.391572635020015
01.02.1909,9.396960573267418
01.03.1909,9.402134242696107
01.04.1909,9.407105266622962
01.05.1909,9.411894099481481
01.06.1909,9.416525345557083
01.07.1909,9.4210349587432
01.08.1909,9.425458234745223
01.09.1909,9.42981986609257
01.10.1909,9.434150935723471
01.11.1909,9.438487743009192
01.12.1909,9.442866105268145
01.01.1910,9.447329473903556
01.02.1910,9.451920724971203
01.03.1910,9.456677194814501
01.04.1910,9.461643723393873
01.05.1910,9.466873931343596
01.06.1910,9.472423774321983
01.07.1910,9.478355824333924
01.08.1910,9.484730323113844
01.09.1910,9.491595584171312
01.10.1910,9.498999681506762
01.11.1910,9.506988506480297
01.12.1910,9.515604945833552
01.01.1911,9.524897543818188
01.02.1911,9.53490883390835
01.03.1911,9.545671802065877
01.04.1911,9.557225597200796
01.05.1911,9.569616984280678
01.06.1911,9.582896172347416
01.07.1911,9.597124079554387
01.08.1911,9.612357356974648
01.09.1911,9.628636147916106
01.10.1911,9.646004527416833
01.11.1911,9.664508813748899
01.12.1911,9.68419569592037
01.01.1912,9.705126013770844
01.02.1912,9.727360885892454
01.03.1912,9.750957716920942
01.04.1912,9.775983399894882
01.05.1912,9.802510672365361
01.06.1912,9.83061921005509
01.07.1912,9.860402204422849
01.08.1912,9.891947821503916
01.09.1912,9.925328928980596
01.10.1912,9.96061757894872
01.11.1912,9.997878735953762
01.12.1912,10.037179959210787
01.01.1913,10.078608612622348
01.02.1913,10.122247110160906
01.03.1913,10.168171099515266
01.04.1913,10.216455135928834
01.05.1913,10.26715671793288
01.06.1913,10.320329006559513
01.07.1913,10.376025779984099
01.08.1913,10.43428598994522
01.09.1913,10.495136423011866
01.10.1913,10.558590315687765
01.11.1913,10.624639265608385
01.12.1913,10.693277437029641
01.01.1914,10.764515814015917
01.02.1914,10.83836244090873
01.03.1914,10.91483065713777
01.04.1914,10.993923577155165
01.05.1914,11.075608691891523
01.06.1914,11.159853611612759
01.07.1914,11.246627826004014
01.08.1914,11.335890843651574
01.09.1914,11.427612671978313
01.10.1914,11.521755875348111
01.11.1914,11.618265976690065
01.12.1914,11.717096403596875
01.01.1915,11.81820737836895
01.02.1915,11.921560564614571
01.03.1915,12.027129651160257
01.04.1915,12.13487024749973
01.05.1915,12.244697738407588
01.06.1915,12.356515389727607
01.07.1915,12.470204879271474
01.08.1915,12.585639319434959
01.09.1915,12.70271390756591
01.10.1915,12.821302546804956
01.11.1915,12.941252754726461
01.12.1915,13.062429566172368
01.01.1916,13.184712304892061
01.02.1916,13.30799581234919
01.03.1916,13.432214837581526
01.04.1916,13.557295018837715
01.05.1916,13.683123662719977
01.06.1916,13.809608813776817
01.07.1916,13.936672645830066
01.08.1916,14.06422909909572
01.09.1916,14.192208111829192
01.10.1916,14.320528749038724
01.11.1916,14.449079705568442
01.12.1916,14.577775581930592
01.01.1917,14.70657152302464
01.02.1917,14.835425281844778
01.03.1917,14.964313320386292
01.04.1917,15.093193906747489
01.05.1917,15.221957045549978
01.06.1917,15.350481859878165
01.07.1917,15.478630124015472
01.08.1917,15.606236687017812
01.09.1917,15.733150139873368
01.10.1917,15.859178320771429
01.11.1917,15.984068737327538
01.12.1917,16.107598176471658
01.01.1918,16.22959061320024
01.02.1918,16.349885586168302
01.03.1918,16.468378546224546
01.04.1918,16.5849397482622
01.05.1918,16.699339478341404
01.06.1918,16.811370980601723
01.07.1918,16.92084468161187
01.08.1918,17.027563291191306
01.09.1918,17.131396088628115
01.10.1918,17.23220655401984
01.11.1918,17.329823511301605
01.12.1918,17.42412883169168
01.01.1919,17.515049611205246
01.02.1919,17.6025440384968
01.03.1919,17.686639420922333
01.04.1919,17.767340962923004
01.05.1919,17.84456829927986
01.06.1919,17.9182440062294
01.07.1919,17.988267476555677
01.08.1919,18.054549072925443
01.09.1919,18.117099581112587
01.10.1919,18.175909796737297
01.11.1919,18.230936138708614
01.12.1919,18.282173942215984
01.01.1920,18.329610518604227
01.02.1920,18.373259056495723
01.03.1920,18.413202856152186
01.04.1920,18.449496986263295
01.05.1920,18.482141497016457
01.06.1920,18.511147636917553
01.07.1920,18.536508889069044
01.08.1920,18.55824620459286
01.09.1920,18.57647950698309
01.10.1920,18.591340660468944
01.11.1920,18.60297633211024
01.12.1920,18.611567324564543
01.01.1921,18.617271373905844
01.02.1921,18.620287202895188
01.03.1921,18.62087941638734
01.04.1921,18.619265267792706
01.05.1921,18.615591726309248
01.06.1921,18.609970636970367
01.07.1921,18.602426124799806
01.08.1921,18.592984225145706
01.09.1921,18.581754819000146
01.10.1921,18.568784735492386
01.11.1921,18.554059410273823
01.12.1921,18.537591864628972
01.01.1922,18.51938062853178
01.02.1922,18.499448275203477
01.03.1922,18.477899710664886
01.04.1922,18.454772491141696
01.05.1922,18.42997393299104
01.06.1922,18.403411859527406
01.07.1922,18.374959302552558
01.08.1922,18.34451402026054
01.09.1922,18.312129215953433
01.10.1922,18.277868151858005
01.11.1922,18.241802644003236
01.12.1922,18.204072255616843
01.01.1923,18.164801812489344
01.02.1923,18.12419865851755
01.03.1923,18.08260744353419
01.04.1923,18.040297646571613
01.05.1923,17.997400927891658
01.06.1923,17.954010878895712
01.07.1923,17.91009401703053
01.08.1923,17.86565831051544
01.09.1923,17.82093457481776
01.10.1923,17.776089045587977
01.11.1923,17.731227384426116
01.12.1923,17.686501674418608
01.01.1924,17.641968702428088
01.02.1924,17.597725659145485
01.03.1924,17.55399731995403
01.04.1924,17.510907609593787
01.05.1924,17.468454777002016
01.06.1924,17.426618354574913
01.07.1924,17.38528035044398
01.08.1924,17.344362260459985
01.09.1924,17.303974575447704
01.10.1924,17.26421824460871
01.11.1924,17.2252062402127
01.12.1924,17.187078400163493
01.01.1925,17.149858157970357
01.02.1925,17.113621169323437
01.03.1925,17.07854395280842
01.04.1925,17.04472207763105
01.05.1925,17.01218959809202
01.06.1925,16.98093452178643
01.07.1925,16.95081056181699
01.08.1925,16.921702554637413
01.09.1925,16.893629006012
01.10.1925,16.866551278840177
01.11.1925,16.840400650875804
01.12.1925,16.815114171392086
01.01.1926,16.79052894310312
01.02.1926,16.76649872206318
01.03.1926,16.74294192252775
01.04.1926,16.719701583801157
01.05.1926,16.696552057334532
01.06.1926,16.673243630227585
01.07.1926,16.64945049635247
01.08.1926,16.624898262781194
01.09.1926,16.599468542830497
01.10.1926,16.573068285426288
01.11.1926,16.545665988943096
01.12.1926,16.51727383823736
01.01.1927,16.487834936933687
01.02.1927,16.45738635259341
01.03.1927,16.426095039883712
01.04.1927,16.39407001367659
01.05.1927,16.361359374494537
01.06.1927,16.327982619927738
01.07.1927,16.293838966664563
01.08.1927,16.25890495972893
01.09.1927,16.223379148276116
01.10.1927,16.187433322568403
01.11.1927,16.151240020332345
01.12.1927,16.114980418418945
01.01.1928,16.078668528997387
01.02.1928,16.04233299651868
01.03.1928,16.006061452898976
01.04.1928,15.969843515529655
01.05.1928,15.933626630750105
01.06.1928,15.897287055779591
01.07.1928,15.86054745450935
01.08.1928,15.823218901214956
01.09.1928,15.785324964844209
01.10.1928,15.746924708763464
01.11.1928,15.708197506499891
01.12.1928,15.669308398106445
01.01.1929,15.630187927353205
01.02.1929,15.590853925644465
01.03.1929,15.551431293364894
01.04.1929,15.511963076386857
01.05.1929,15.472529310888332
01.06.1929,15.43314770609773
01.07.1929,15.3936522609372
01.08.1929,15.353972995710437
01.09.1929,15.314218705264278
01.10.1929,15.274471943772577
01.11.1929,15.234865236729647
01.12.1929,15.195509142627397
01.01.1930,15.156317084587164
01.02.1930,15.117224232156474
01.03.1930,15.078205907720514
01.04.1930,15.039164471977305
01.05.1930,15.000028431999972
01.06.1930,14.960673315796246
01.07.1930,14.920850806376585
01.08.1930,14.880397160949071
01.09.1930,14.839293351123041
01.10.1930,14.797560062429273
01.11.1930,14.755339169417976
01.12.1930,14.71277567886454
01.01.1931,14.669871766314872
01.02.1931,14.626721648084713
01.03.1931,14.583518763209048
01.04.1931,14.540400257210655
01.05.1931,14.497511334976464
01.06.1931,14.45495270056439
01.07.1931,14.412684808290726
01.08.1931,14.370752570802411
01.09.1931,14.329380031724458
01.10.1931,14.28876808077845
01.11.1931,14.249145108487363
01.12.1931,14.210730285299967
01.01.1932,14.173573924665133
01.02.1932,14.137741230469997
01.03.1932,14.103337762201328
01.04.1932,14.070384154418539
01.05.1932,14.038884765614837
01.06.1932,14.008777272385714
01.07.1932,13.979860757664872
01.08.1932,13.951999846008079
01.09.1932,13.925207891753777
01.10.1932,13.899514063155666
01.11.1932,13.875036448938772
01.12.1932,13.851865719675361
01.01.1933,13.829894781213662
01.02.1933,13.809069989610611
01.03.1933,13.789401152921856
01.04.1933,13.770845100689824
01.05.1933,13.753419280619243
01.06.1933,13.737103666074006
01.07.1933,13.721759501848135
01.08.1933,13.707325997212497
01.09.1933,13.693853008028503
01.10.1933,13.681394612536764
01.11.1933,13.6700733634253
01.12.1933,13.659974227250926
01.01.1934,13.651012607263175
01.02.1934,13.643104248018478
01.03.1934,13.636151832314706
01.04.1934,13.63002286528462
01.05.1934,13.62466794111076
01.06.1934,13.619984619968104
01.07.1934,13.615773551648825
01.08.1934,13.611902527430166
01.09.1934,13.608301521459001
01.10.1934,13.604938070378914
01.11.1934,13.601895344341287
01.12.1934,13.599229386216964
01.01.1935,13.596870587369228
01.02.1935,13.594803534439079
01.03.1935,13.593048008354362
01.04.1935,13.591605720770085
01.05.1935,13.590547897998977
01.06.1935,13.589921491740233
01.07.1935,13.589697303063652
01.08.1935,13.589914118556948
01.09.1935,13.590692921276984
01.10.1935,13.592165879560506
01.11.1935,13.594523779639417
01.12.1935,13.597926267395144
01.01.1936,13.602402279323014
01.02.1936,13.607975484437905
01.03.1936,13.614647969000067
01.04.1936,13.622383270396451
01.05.1936,13.631192882360859
01.06.1936,13.641025860808034
01.07.1936,13.651731521581866
01.08.1936,13.663219190823362
01.09.1936,13.675477781973347
01.10.1936,13.688528863995803
01.11.1936,13.702499267472787
01.12.1936,13.717478527721168
01.01.1937,13.733397173995561
01.02.1937,13.750230768365205
01.03.1937,13.767986672974692
01.04.1937,13.786640889593262
01.05.1937,13.80624270233321
01.06.1937,13.82680682618202
01.07.1937,13.848254179213177
01.08.1937,13.870571929120846
01.09.1937,13.893823202948017
01.10.1937,13.918078164422854
01.11.1937,13.943470054301663
01.12.1937,13.970100661238101
01.01.1938,13.997942716646653
01.02.1938,14.026972519156802
01.03.1938,14.057154868584783
01.04.1938,14.088429292900885
01.05.1938,14.120801658431699
01.06.1938,14.154237019586846
01.07.1938,14.188626661862934
01.08.1938,14.223913088561508
01.09.1938,14.260084461690495
01.10.1938,14.297156555311746
01.11.1938,14.335232023016031
01.12.1938,14.374391776254702
01.01.1939,14.41462087927186
01.02.1939,14.45594379633811
01.03.1939,14.498409514566182
01.04.1939,14.54204870538444
01.05.1939,14.586937354956357
01.06.1939,14.63312746030049
01.07.1939,14.680606525323038
01.08.1939,14.729407308230533
01.09.1939,14.779620813048325
01.10.1939,14.83133768625117
01.11.1939,14.88468289568543
01.12.1939,14.939763148930062
01.01.1940,14.996599313319106
01.02.1940,15.055213806308736
01.03.1940,15.115625520597597
01.04.1940,15.177823448065393
01.05.1940,15.241816577759057
01.06.1940,15.307577377356637
01.07.1940,15.375014776160368
01.08.1940,15.444068885045523
01.09.1940,15.51472702796317
01.10.1940,15.586987479113372
01.11.1940,15.660899424118366
01.12.1940,15.73648976302069
01.01.1941,15.81369281638038
01.02.1941,15.892463759320204
01.03.1941,15.972773856430802
01.04.1941,16.054575057469204
01.05.1941,16.137859333668672
01.06.1941,16.22260029626567
01.07.1941,16.308721389030598
01.08.1941,16.396180662077974
01.09.1941,16.484973548092437
01.10.1941,16.575100620625175
01.11.1941,16.666598616226388
01.12.1941,16.75948189581748
01.01.1942,16.85368809793547
01.02.1942,16.949151614296714
01.03.1942,17.045791542872678
01.04.1942,17.143513860364486
01.05.1942,17.242268791731888
01.06.1942,17.34197976761081
01.07.1942,17.442526706160525
01.08.1942,17.543819226748067
01.09.1942,17.64578802851833
01.10.1942,17.748381843932755
01.11.1942,17.851604388735197
01.12.1942,17.955443590176
01.01.1943,18.059829285047083
01.02.1943,18.164714462260182
01.03.1943,18.270063913171857
01.04.1943,18.375834892362263
01.05.1943,18.482018772889894
01.06.1943,18.58859468846919
01.07.1943,18.69550731190422
01.08.1943,18.802731619455148
01.09.1943,18.91027654301831
01.10.1943,19.018156382114846
01.11.1943,19.12641292914363
01.12.1943,19.23507120250944
01.01.1944,19.34409466212221
01.02.1944,19.45344225877396
01.03.1944,19.563059249247242
01.04.1944,19.67287272663922
01.05.1944,19.7828328108939
01.06.1944,19.892858649607174
01.07.1944,20.002821915489857
01.08.1944,20.112621271557348
01.09.1944,20.222190042506977
01.10.1944,20.331476305488334
01.11.1944,20.440477312080436
01.12.1944,20.54917093583337
01.01.1945,20.657459037520034
01.02.1945,20.765263329165407
01.03.1945,20.872518464938437
01.04.1945,20.979147753170654
01.05.1945,21.085116015428714
01.06.1945,21.190375415845605
01.07.1945,21.294839947740247
01.08.1945,21.398457877694824
01.09.1945,21.501211463601386
01.10.1945,21.603093256010307
01.11.1945,21.704133659533998
01.12.1945,21.804347251342882
01.01.1946,21.903686758304534
01.02.1946,22.002106733550853
01.03.1946,22.099551734196364
01.04.1946,22.19596147623657
01.05.1946,22.29132228016162
01.06.1946,22.385602619647326
01.07.1946,22.47873943552548
01.08.1946,22.570695481979282
01.09.1946,22.66144527402051
01.10.1946,22.7509785811482
01.11.1946,22.83933013858912
01.12.1946,22.926520710541627
01.01.1947,23.01252751426863
01.02.1947,23.09734288566773
01.03.1947,23.180962174208947
01.04.1947,23.26338212890045
01.05.1947,23.34463876518317
01.06.1947,23.424763713180045
01.07.1947,23.50377244559696
01.08.1947,23.581703200198643
01.09.1947,23.658606468647537
01.10.1947,23.73454311349186
01.11.1947,23.809601438736355
01.12.1947,23.88385313420282
01.01.1948,23.957327256490682
01.02.1948,24.030045672121204
01.03.1948,24.10200861626076
01.04.1948,24.17320859588064
01.05.1948,24.24366565672296
01.06.1948,24.313374450969064
01.07.1948,24.38229651786386
